id,weights,attention_to_politics,pres_vote,economy,immigration,crime,party_id,age,educ,race,gender,income
140205,0.666935929447807,About half the time,Donald Trump,Disapprove not strongly,Disapprove strongly,Disapprove strongly,Not very strong Republican,45,Bachelor’s degree,"White, non-Hispanic",Man,250000
140206,0.740911286747985,Some of the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Not very strong Republican,52,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Woman,105000
140207,2.35820334118633,About half the time,Other,Disapprove not strongly,Disapprove not strongly,Disapprove not strongly,Strong Republican,80,Less than high school credential,"White, non-Hispanic",Woman,2500
140208,1.10990645741279,Most of the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Republican,68,Bachelor’s degree,"Multiple races, non-Hispanic",Woman,62500
140209,0.98609699928889,About half the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Independent-Republican,32,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Man,2500
140210,0.322314866533732,Most of the time,Other,Disapprove strongly,Disapprove strongly,Disapprove strongly,Independent-Republican,25,Bachelor’s degree,"White, non-Hispanic",Man,52500
140212,0.448589050714885,Always,Kamala Harris,Approve strongly,Approve strongly,Approve strongly,Strong Democrat,68,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Man,18750
140213,0.30619105200943,Some of the time,Donald Trump,Disapprove strongly,Disapprove not strongly,Disapprove not strongly,Strong Republican,39,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Woman,62500
140214,0.905872244457332,Most of the time,Kamala Harris,Approve not strongly,Approve not strongly,Approve not strongly,Not very strong Democrat,35,Bachelor’s degree,"White, non-Hispanic",Man,137500
140215,4.99999998289759,Some of the time,NA,Approve not strongly,Approve not strongly,Disapprove not strongly,Independent,28,"Some post-high school, no bachelor’s degree","Multiple races, non-Hispanic",Woman,212500
140216,3.29924570690076,Some of the time,Donald Trump,Disapprove not strongly,Disapprove not strongly,Disapprove not strongly,Strong Republican,41,High school credential,"White, non-Hispanic",Woman,72500
140217,2.18676489475847,Most of the time,Other,Disapprove strongly,Disapprove strongly,Disapprove strongly,Independent-Republican,57,High school credential,"White, non-Hispanic",Man,137500
140218,1.25097237228156,Most of the time,Kamala Harris,Disapprove strongly,Disapprove strongly,Disapprove strongly,Independent-Democrat,38,Bachelor’s degree,"White, non-Hispanic",Nonbinary,62500
140219,0.924573884329642,Most of the time,Kamala Harris,Approve strongly,Approve strongly,Approve strongly,Independent-Democrat,64,Graduate degree,"Asian or Native Hawaiian/other Pacific Islander, non-Hispanic",Man,NA
140220,0.283112162636968,Always,Kamala Harris,Approve not strongly,Disapprove not strongly,Disapprove not strongly,Not very strong Democrat,70,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Man,77500
140221,0.374615235778891,Most of the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Republican,74,High school credential,"White, non-Hispanic",Man,95000
140222,0.476536695324344,About half the time,Kamala Harris,Disapprove strongly,Disapprove strongly,Approve not strongly,Independent-Republican,55,Graduate degree,"White, non-Hispanic",Woman,117500
140223,0.60783414589524,About half the time,Kamala Harris,Approve not strongly,Approve not strongly,Approve not strongly,Strong Democrat,48,High school credential,"White, non-Hispanic",Woman,72500
140224,0.39966103007827,Some of the time,Kamala Harris,Approve not strongly,Approve strongly,Approve not strongly,Strong Democrat,NA,Bachelor’s degree,"Black, non-Hispanic",Woman,85000
140225,1.2675535214426,Most of the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove not strongly,Independent-Republican,38,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Man,212500
140226,0.965749890090032,Most of the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Republican,57,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Man,137500
140227,0.938277005009661,Most of the time,Kamala Harris,Approve strongly,Approve not strongly,Approve strongly,Strong Democrat,41,Bachelor’s degree,"White, non-Hispanic",Woman,162500
140228,0.474272758394717,Some of the time,NA,Approve not strongly,Disapprove not strongly,Approve not strongly,Independent,60,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Woman,72500
140229,0.255883006201268,About half the time,Other,Disapprove not strongly,Approve not strongly,Approve not strongly,Not very strong Democrat,50,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Woman,47500
140230,0.402866290071513,About half the time,Other,Disapprove strongly,Disapprove strongly,Approve strongly,Independent,67,Less than high school credential,"White, non-Hispanic",Woman,13750
140231,1.94593224683306,Never,Donald Trump,Disapprove not strongly,Disapprove not strongly,Approve not strongly,Not very strong Democrat,33,Bachelor’s degree,"White, non-Hispanic",Man,117500
140232,1.16303658388607,About half the time,Other,Approve not strongly,Disapprove strongly,Disapprove strongly,Independent-Republican,NA,Bachelor’s degree,"White, non-Hispanic",Man,NA
140233,0.429008557747511,Always,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Republican,80,Bachelor’s degree,"White, non-Hispanic",Woman,72500
140234,2.33090073783618,Some of the time,Donald Trump,Disapprove not strongly,Disapprove not strongly,Disapprove not strongly,Strong Democrat,35,High school credential,"White, non-Hispanic",Woman,2500
140235,0.877409975852694,Most of the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Republican,54,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Man,250000
140236,0.363051471155904,Most of the time,Kamala Harris,Approve strongly,Approve strongly,Approve strongly,Strong Democrat,68,Bachelor’s degree,"White, non-Hispanic",Woman,117500
140237,2.08904557944096,Most of the time,Kamala Harris,Approve strongly,Approve not strongly,Approve not strongly,Strong Democrat,80,Bachelor’s degree,"White, non-Hispanic",Woman,77500
140238,0.585659249531173,Most of the time,Kamala Harris,Approve strongly,Disapprove strongly,Approve not strongly,Not very strong Democrat,64,Graduate degree,"White, non-Hispanic",Man,105000
140239,2.23795501991574,About half the time,Kamala Harris,Disapprove not strongly,Approve strongly,Approve strongly,Not very strong Democrat,50,Less than high school credential,Hispanic,Woman,85000
140241,1.572904442831,Most of the time,Donald Trump,Disapprove strongly,Disapprove not strongly,Disapprove strongly,Independent-Republican,41,"Some post-high school, no bachelor’s degree",Hispanic,Woman,52500
140242,0.807042702893959,Most of the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Republican,63,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Woman,37500
140243,0.452254374531707,Most of the time,Other,Disapprove strongly,Disapprove strongly,Disapprove strongly,Independent-Republican,68,Graduate degree,"White, non-Hispanic",Man,162500
140245,0.264999319561933,Most of the time,Kamala Harris,Approve strongly,Approve strongly,Approve strongly,Strong Democrat,72,Bachelor’s degree,"White, non-Hispanic",Man,28750
140249,0.296924222103627,Most of the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Not very strong Republican,74,Graduate degree,"White, non-Hispanic",Man,67500
140250,1.44444394971235,Most of the time,Kamala Harris,Approve strongly,Approve strongly,Approve not strongly,Strong Democrat,33,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Woman,105000
140251,4.99999998289759,Most of the time,Kamala Harris,Approve strongly,Approve strongly,Approve strongly,Not very strong Democrat,66,Less than high school credential,"Black, non-Hispanic",Man,95000
140252,1.70630817615916,Most of the time,Kamala Harris,Approve not strongly,Approve strongly,Approve strongly,Not very strong Democrat,64,Bachelor’s degree,"White, non-Hispanic",Woman,105000
140253,0.547412243686185,Always,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Independent-Republican,73,Graduate degree,"White, non-Hispanic",Woman,105000
140254,0.726025544872616,Always,Kamala Harris,Approve strongly,Approve strongly,Approve strongly,Strong Democrat,62,Graduate degree,"White, non-Hispanic",Woman,250000
140255,0.622950926183377,Most of the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Republican,51,Bachelor’s degree,"White, non-Hispanic",Woman,95000
140258,1.05636816331102,Most of the time,Kamala Harris,Approve strongly,Approve not strongly,Approve not strongly,Not very strong Democrat,39,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Woman,77500
140259,0.18611073401545,Some of the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Republican,66,Bachelor’s degree,"White, non-Hispanic",Woman,52500
140260,0.365704983425697,Always,Kamala Harris,Approve strongly,Approve strongly,Approve strongly,Strong Democrat,77,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Woman,52500
140261,0.614034514829569,Most of the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Republican,32,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Man,52500
140263,0.295743878866822,Always,Kamala Harris,Approve not strongly,Approve not strongly,Disapprove not strongly,Not very strong Democrat,33,Graduate degree,"White, non-Hispanic",Man,42500
140264,0.66722162835214,Always,Other,Disapprove not strongly,Disapprove strongly,Disapprove not strongly,Independent-Democrat,43,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Man,32500
140266,0.663258371803391,Always,Other,Disapprove strongly,Disapprove not strongly,Approve strongly,Independent-Democrat,46,High school credential,"White, non-Hispanic",Woman,52500
140267,0.856612914463446,Always,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Republican,71,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Woman,85000
140268,0.446091797799438,Most of the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Independent-Republican,62,Bachelor’s degree,"White, non-Hispanic",Man,250000
140269,0.144958923081784,About half the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Republican,71,Bachelor’s degree,"White, non-Hispanic",Man,52500
140270,0.588208921956622,Most of the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Republican,62,Graduate degree,"White, non-Hispanic",Woman,162500
140271,0.968357139511635,Most of the time,Kamala Harris,Approve strongly,Approve strongly,Approve strongly,Strong Democrat,29,Bachelor’s degree,"White, non-Hispanic",Man,105000
140273,0.398060255996002,Always,Kamala Harris,Disapprove strongly,Disapprove strongly,Disapprove not strongly,Independent-Democrat,34,Graduate degree,"Black, non-Hispanic",Woman,137500
140274,1.24263085616978,Most of the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Republican,42,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Man,95000
140275,0.641564491453053,About half the time,Kamala Harris,Disapprove not strongly,Approve not strongly,Disapprove not strongly,Not very strong Democrat,44,Bachelor’s degree,"White, non-Hispanic",Woman,162500
140276,0.228360890611126,Most of the time,Other,Disapprove strongly,Disapprove strongly,Disapprove strongly,Independent-Republican,47,Bachelor’s degree,"White, non-Hispanic",Woman,117500
140277,0.833327042425574,Most of the time,Other,Disapprove not strongly,Disapprove strongly,Disapprove strongly,Independent-Republican,55,Graduate degree,"White, non-Hispanic",Man,137500
140278,1.09185704361478,About half the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Republican,65,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Man,32500
140279,1.81743199987606,Always,Kamala Harris,Approve strongly,Approve not strongly,Approve strongly,Strong Democrat,63,"Some post-high school, no bachelor’s degree","Black, non-Hispanic",Man,117500
140280,0.187753928868182,Most of the time,Kamala Harris,Approve strongly,Approve not strongly,Approve not strongly,Strong Democrat,62,Bachelor’s degree,"White, non-Hispanic",Woman,42500
140281,3.31228849504863,Most of the time,NA,Disapprove not strongly,Disapprove not strongly,Disapprove not strongly,Independent-Republican,57,"Some post-high school, no bachelor’s degree",Hispanic,Man,105000
140282,0.34718574717669,Some of the time,Kamala Harris,Disapprove not strongly,Disapprove not strongly,Approve not strongly,Strong Democrat,79,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Woman,37500
140283,0.883239445510566,Some of the time,Kamala Harris,Approve strongly,Approve not strongly,Approve not strongly,Strong Democrat,41,Bachelor’s degree,"White, non-Hispanic",Woman,212500
