question_id,pollster,numeric_grade,methodology,state,month,year,sample_size,Biden,Trump
136058,AtlasIntel,2.7,Online Panel,ARIZONA,10,2020,641,48.1,50.4
136059,AtlasIntel,2.7,Online Panel,NORTH CAROLINA,10,2020,812,47.5,49.5
136060,AtlasIntel,2.7,Online Panel,WISCONSIN,10,2020,781,50.6,48.7
136072,InsiderAdvantage,2,IVR/Live Phone,MICHIGAN,10,2020,500,48.8,46.7
136080,InsiderAdvantage,2,IVR/Live Phone,PENNSYLVANIA,10,2020,500,47.4,48.7
136230,AtlasIntel,2.7,Online Panel,TEXAS,10,2020,962,47.3,50
136231,AtlasIntel,2.7,Online Panel,GEORGIA,10,2020,679,46.1,48.3
136232,AtlasIntel,2.7,Online Panel,MICHIGAN,10,2020,686,48.3,45.9
136235,Trafalgar Group,0.7,IVR/Live Phone/Text/Online Panel/Email,MICHIGAN,10,2020,1033,45.8,48.3
136267,Trafalgar Group,0.7,IVR/Live Phone/Text/Online Panel/Email,OHIO,10,2020,1041,44.4,49.2
136302,Frederick Polls LLC,1.6,Text-to-Web,PENNSYLVANIA,10,2020,879,52,48
136303,Frederick Polls LLC,1.6,Text-to-Web,FLORIDA,10,2020,768,51,49
136304,Frederick Polls LLC,1.6,Text-to-Web,NORTH CAROLINA,10,2020,676,51,49
136307,aytm.com,NA,Online Panel,NA,10,2020,700,48,39
136313,Trafalgar Group,0.7,IVR/Live Phone/Text/Online Panel/Email,PENNSYLVANIA,10,2020,1062,45.9,47.8
135892,Susquehanna,2.3,Live Phone,WISCONSIN,10,2020,450,49,46
136034,Hart/POS,2.6,Live Phone,NA,10,2020,1000,52,42
136035,Emerson,2.9,IVR/Online Panel/Text-to-Web,MICHIGAN,10,2020,700,52,45.5
136036,Emerson,2.9,IVR/Online Panel/Text-to-Web,OHIO,10,2020,656,49.6,48.7
136037,Emerson,2.9,IVR/Online Panel/Text-to-Web,IOWA,10,2020,604,47.4,48.6
136049,Emerson,2.9,IVR/Online Panel/Text-to-Web,ARIZONA,10,2020,732,48,45.9
136050,Emerson,2.9,IVR/Online Panel/Text-to-Web,NEVADA,10,2020,720,48.9,47.2
136056,Rasmussen,2.1,IVR/Online Panel,FLORIDA,10,2020,800,48,47
136075,Emerson,2.9,IVR/Text-to-Web,MAINE,10,2020,611,54.3,42.9
136076,Emerson,2.9,IVR/Text-to-Web,MAINE CD-1,10,2020,310,57.7,38.7
136077,Emerson,2.9,IVR/Text-to-Web,MAINE CD-2,10,2020,301,49.8,46.8
136081,Emerson,2.9,IVR/Online Panel/Text-to-Web,NORTH CAROLINA,10,2020,855,47.4,47.1
136083,Emerson,2.9,IVR/Online Panel/Text-to-Web,GEORGIA,10,2020,749,48.8,49.4
136084,Emerson,2.9,IVR/Online Panel/Text-to-Web,TEXAS,10,2020,763,48.7,49.7
136094,SurveyMonkey,2,Online Panel,NA,10,2020,34255,52,45
136146,SurveyMonkey,2,Online Panel,NA,10,2020,34255,52,46
136249,Morning Consult,1.9,Online Panel,NA,10,2020,14663,52,44
136314,RMG Research,2.3,IVR/Text,NA,10,2020,1200,51,44
136321,SurveyUSA,2.8,Online Panel,NA,10,2020,1265,52,44
136571,Swayable,NA,Online Ad,NA,10,2020,3115,51.9,46.3
136017,Siena/NYT,3,Live Phone,FLORIDA,10,2020,1451,47,44
136040,TIPP,1.8,Live Phone/Online Panel,NA,10,2020,1072,49.2,44.1
136041,TIPP,1.8,Live Phone/Online Panel,NA,10,2020,1072,49.7,44
138268,USC Schwarzenegger Institute,1.5,Online Panel,CALIFORNIA,10,2020,1155,65,28
136018,Siena/NYT,3,Live Phone,PENNSYLVANIA,10,2020,1862,49,43
136250,Morning Consult,1.9,Online Panel,ARIZONA,10,2020,1059,48.4,46.1
136251,Morning Consult,1.9,Online Panel,COLORADO,10,2020,727,53.8,40.9
136252,Morning Consult,1.9,Online Panel,FLORIDA,10,2020,4451,51.5,45.4
136253,Morning Consult,1.9,Online Panel,GEORGIA,10,2020,1743,48.8,46.4
136254,Morning Consult,1.9,Online Panel,INDIANA,10,2020,1147,42,53.4
136255,Morning Consult,1.9,Online Panel,MICHIGAN,10,2020,1736,51.8,44.5
136256,Morning Consult,1.9,Online Panel,MINNESOTA,10,2020,883,51.7,42.4
136257,Morning Consult,1.9,Online Panel,MISSOURI,10,2020,1109,42.9,52.3
136258,Morning Consult,1.9,Online Panel,NORTH CAROLINA,10,2020,1982,49.1,48.4
136259,Morning Consult,1.9,Online Panel,OHIO,10,2020,2179,46.6,49.2
136260,Morning Consult,1.9,Online Panel,PENNSYLVANIA,10,2020,2686,51.9,43.2
136261,Morning Consult,1.9,Online Panel,SOUTH CAROLINA,10,2020,904,44.5,51.1
136262,Morning Consult,1.9,Online Panel,TEXAS,10,2020,3267,48.1,48.1
136263,Morning Consult,1.9,Online Panel,WISCONSIN,10,2020,1002,53.8,40.5
136028,USC Dornsife,2.4,Probability Panel,NA,10,2020,5270,52.9,41.86
136029,USC Dornsife,2.4,Probability Panel,NA,10,2020,5364,54.42,42.04
136030,USC Dornsife,2.4,Probability Panel,NA,10,2020,5364,53.53,42.55
136095,SurveyMonkey,2,Online Panel,WYOMING,10,2020,361,33,65
136147,SurveyMonkey,2,Online Panel,WYOMING,10,2020,361,34,65
136096,SurveyMonkey,2,Online Panel,WEST VIRGINIA,10,2020,798,32,67
136148,SurveyMonkey,2,Online Panel,WEST VIRGINIA,10,2020,798,33,66
136097,SurveyMonkey,2,Online Panel,WISCONSIN,10,2020,2554,55,43
136149,SurveyMonkey,2,Online Panel,WISCONSIN,10,2020,2554,54,44
136098,SurveyMonkey,2,Online Panel,WASHINGTON,10,2020,3931,62,35
136150,SurveyMonkey,2,Online Panel,WASHINGTON,10,2020,3931,62,36
136099,SurveyMonkey,2,Online Panel,VERMONT,10,2020,737,69,28
136151,SurveyMonkey,2,Online Panel,VERMONT,10,2020,737,71,27
136100,SurveyMonkey,2,Online Panel,VIRGINIA,10,2020,4390,57,40
136152,SurveyMonkey,2,Online Panel,VIRGINIA,10,2020,4390,56,42
136101,SurveyMonkey,2,Online Panel,UTAH,10,2020,1519,43,54
136153,SurveyMonkey,2,Online Panel,UTAH,10,2020,1519,43,55
136103,SurveyMonkey,2,Online Panel,TENNESSEE,10,2020,3030,45,53
136155,SurveyMonkey,2,Online Panel,TENNESSEE,10,2020,3030,43,55
136104,SurveyMonkey,2,Online Panel,SOUTH DAKOTA,10,2020,597,38,60
136156,SurveyMonkey,2,Online Panel,SOUTH DAKOTA,10,2020,597,36,62
136105,SurveyMonkey,2,Online Panel,SOUTH CAROLINA,10,2020,2444,45,52
136157,SurveyMonkey,2,Online Panel,SOUTH CAROLINA,10,2020,2444,43,54
136106,SurveyMonkey,2,Online Panel,RHODE ISLAND,10,2020,551,63,35
136158,SurveyMonkey,2,Online Panel,RHODE ISLAND,10,2020,551,62,36
136107,SurveyMonkey,2,Online Panel,PENNSYLVANIA,10,2020,5750,52,45
136159,SurveyMonkey,2,Online Panel,PENNSYLVANIA,10,2020,5750,51,47
136108,SurveyMonkey,2,Online Panel,OREGON,10,2020,3451,59,39
136160,SurveyMonkey,2,Online Panel,OREGON,10,2020,3451,59,39
136110,SurveyMonkey,2,Online Panel,OHIO,10,2020,5468,48,49
136162,SurveyMonkey,2,Online Panel,OHIO,10,2020,5468,48,50
136111,SurveyMonkey,2,Online Panel,NEW YORK,10,2020,5934,63,34
136163,SurveyMonkey,2,Online Panel,NEW YORK,10,2020,5934,63,35
136112,SurveyMonkey,2,Online Panel,NEVADA,10,2020,2247,50,48
136164,SurveyMonkey,2,Online Panel,NEVADA,10,2020,2247,49,49
136113,SurveyMonkey,2,Online Panel,NEW MEXICO,10,2020,1463,55,43
136165,SurveyMonkey,2,Online Panel,NEW MEXICO,10,2020,1463,55,43
136114,SurveyMonkey,2,Online Panel,NEW JERSEY,10,2020,3697,60,37
136166,SurveyMonkey,2,Online Panel,NEW JERSEY,10,2020,3697,60,38
136115,SurveyMonkey,2,Online Panel,NEW HAMPSHIRE,10,2020,982,53,46
136167,SurveyMonkey,2,Online Panel,NEW HAMPSHIRE,10,2020,982,52,47
136116,SurveyMonkey,2,Online Panel,NEBRASKA,10,2020,1751,43,55
136168,SurveyMonkey,2,Online Panel,NEBRASKA,10,2020,1751,43,56
136117,SurveyMonkey,2,Online Panel,NORTH DAKOTA,10,2020,399,41,57
136169,SurveyMonkey,2,Online Panel,NORTH DAKOTA,10,2020,399,40,59
136118,SurveyMonkey,2,Online Panel,NORTH CAROLINA,10,2020,5274,53,45
136170,SurveyMonkey,2,Online Panel,NORTH CAROLINA,10,2020,5274,52,47
136119,SurveyMonkey,2,Online Panel,MONTANA,10,2020,1031,46,52
136171,SurveyMonkey,2,Online Panel,MONTANA,10,2020,1031,46,52
136120,SurveyMonkey,2,Online Panel,MISSISSIPPI,10,2020,1369,43,55
136172,SurveyMonkey,2,Online Panel,MISSISSIPPI,10,2020,1369,37,61
136121,SurveyMonkey,2,Online Panel,MISSOURI,10,2020,2849,43,54
136173,SurveyMonkey,2,Online Panel,MISSOURI,10,2020,2849,43,54
136122,SurveyMonkey,2,Online Panel,MINNESOTA,10,2020,2935,54,43
136174,SurveyMonkey,2,Online Panel,MINNESOTA,10,2020,2935,55,43
136123,SurveyMonkey,2,Online Panel,MICHIGAN,10,2020,4202,52,45
136175,SurveyMonkey,2,Online Panel,MICHIGAN,10,2020,4202,52,46
136124,SurveyMonkey,2,Online Panel,MAINE,10,2020,1242,56,41
136176,SurveyMonkey,2,Online Panel,MAINE,10,2020,1242,56,42
136125,SurveyMonkey,2,Online Panel,MARYLAND,10,2020,3150,66,30
136177,SurveyMonkey,2,Online Panel,MARYLAND,10,2020,3150,66,31
136126,SurveyMonkey,2,Online Panel,MASSACHUSETTS,10,2020,3462,68,29
136178,SurveyMonkey,2,Online Panel,MASSACHUSETTS,10,2020,3462,68,29
136127,SurveyMonkey,2,Online Panel,LOUISIANA,10,2020,1533,39,58
136179,SurveyMonkey,2,Online Panel,LOUISIANA,10,2020,1533,36,62
136128,SurveyMonkey,2,Online Panel,KENTUCKY,10,2020,1976,40,58
136180,SurveyMonkey,2,Online Panel,KENTUCKY,10,2020,1976,40,59
136129,SurveyMonkey,2,Online Panel,KANSAS,10,2020,2384,44,53
136181,SurveyMonkey,2,Online Panel,KANSAS,10,2020,2384,44,54
136130,SurveyMonkey,2,Online Panel,INDIANA,10,2020,2545,44,53
136182,SurveyMonkey,2,Online Panel,INDIANA,10,2020,2545,44,54
136131,SurveyMonkey,2,Online Panel,ILLINOIS,10,2020,5013,58,39
136183,SurveyMonkey,2,Online Panel,ILLINOIS,10,2020,5013,57,41
136132,SurveyMonkey,2,Online Panel,IDAHO,10,2020,878,40,58
136184,SurveyMonkey,2,Online Panel,IDAHO,10,2020,878,39,59
136134,SurveyMonkey,2,Online Panel,HAWAII,10,2020,631,64,32
136186,SurveyMonkey,2,Online Panel,HAWAII,10,2020,631,66,32
136135,SurveyMonkey,2,Online Panel,GEORGIA,10,2020,3748,53,45
136187,SurveyMonkey,2,Online Panel,GEORGIA,10,2020,3748,50,48
136136,SurveyMonkey,2,Online Panel,FLORIDA,10,2020,7807,50,48
136188,SurveyMonkey,2,Online Panel,FLORIDA,10,2020,7807,48,50
136137,SurveyMonkey,2,Online Panel,DELAWARE,10,2020,664,61,38
136189,SurveyMonkey,2,Online Panel,DELAWARE,10,2020,664,60,39
136139,SurveyMonkey,2,Online Panel,CONNECTICUT,10,2020,1928,61,37
136191,SurveyMonkey,2,Online Panel,CONNECTICUT,10,2020,1928,61,38
136140,SurveyMonkey,2,Online Panel,COLORADO,10,2020,2888,57,41
136192,SurveyMonkey,2,Online Panel,COLORADO,10,2020,2888,55,43
136141,SurveyMonkey,2,Online Panel,CALIFORNIA,10,2020,11324,62,36
136193,SurveyMonkey,2,Online Panel,CALIFORNIA,10,2020,11324,62,36
136142,SurveyMonkey,2,Online Panel,ARIZONA,10,2020,3933,53,45
136194,SurveyMonkey,2,Online Panel,ARIZONA,10,2020,3933,52,46
136143,SurveyMonkey,2,Online Panel,ARKANSAS,10,2020,1253,41,57
136195,SurveyMonkey,2,Online Panel,ARKANSAS,10,2020,1253,39,60
136144,SurveyMonkey,2,Online Panel,ALABAMA,10,2020,1714,41,56
136196,SurveyMonkey,2,Online Panel,ALABAMA,10,2020,1714,38,60
136145,SurveyMonkey,2,Online Panel,ALASKA,10,2020,614,45,54
136197,SurveyMonkey,2,Online Panel,ALASKA,10,2020,614,45,54
136102,SurveyMonkey,2,Online Panel,TEXAS,10,2020,8692,50,48
136154,SurveyMonkey,2,Online Panel,TEXAS,10,2020,8692,47,51
136109,SurveyMonkey,2,Online Panel,OKLAHOMA,10,2020,1880,36,62
136161,SurveyMonkey,2,Online Panel,OKLAHOMA,10,2020,1880,35,64
136133,SurveyMonkey,2,Online Panel,IOWA,10,2020,1484,50,48
136185,SurveyMonkey,2,Online Panel,IOWA,10,2020,1484,49,50
136043,InsiderAdvantage,2,IVR/Live Phone,IOWA,10,2020,400,46.1,47.8
135712,PPP,1.4,IVR/Text,MICHIGAN,10,2020,745,54,44
135859,PPP,1.4,IVR/Text,MINNESOTA,10,2020,770,54,43
135866,Emerson,2.9,IVR/Online Panel/Text-to-Web,WISCONSIN,10,2020,751,52.7,45.4
135867,Emerson,2.9,IVR/Text-to-Web,NEBRASKA CD-2,10,2020,806,50.4,47.8
136002,AtlasIntel,2.7,Online Panel,PENNSYLVANIA,10,2020,672,48.5,49.6
136024,St. Pete Polls,2.4,IVR,FLORIDA,10,2020,2758,49.2,48.1
136074,Emerson,2.9,IVR/Online Panel/Text-to-Web,PENNSYLVANIA,10,2020,823,51.5,46.6
136082,Emerson,2.9,IVR/Online Panel/Text-to-Web,FLORIDA,10,2020,849,51.9,46.1
136347,AtlasIntel,2.7,Online Panel,OHIO,10,2020,660,46.5,50.4
135897,SurveyMonkey,2,Online Panel,NA,10,2020,41768,52,45
135949,SurveyMonkey,2,Online Panel,NA,10,2020,41768,52,46
136022,RMG Research,2.3,IVR/Text,FLORIDA,10,2020,1200,51,47
136248,Morning Consult,1.9,Online Panel,NA,10,2020,12000,52,44
136300,Data Orbital,2.9,Live Phone,ARIZONA,10,2020,550,45.9,45.3
135853,TIPP,1.8,Live Phone/Online Panel,NA,10,2020,1047,49.5,44.7
135854,TIPP,1.8,Live Phone/Online Panel,NA,10,2020,1047,49.8,44.1
136016,Siena/NYT,3,Live Phone,ARIZONA,10,2020,1252,49,43
136019,Siena/NYT,3,Live Phone,WISCONSIN,10,2020,1253,52,41
136222,Targoz Market Research,1.8,Online Panel,MINNESOTA,10,2020,1138,53,44
136223,Targoz Market Research,1.8,Online Panel,MICHIGAN,10,2020,993,53,39
136224,Targoz Market Research,1.8,Online Panel,PENNSYLVANIA,10,2020,998,56,42
136225,Targoz Market Research,1.8,Online Panel,FLORIDA,10,2020,1027,50.8,47.1
135874,CNN/SSRS,2.8,Live Phone,WISCONSIN,10,2020,873,52,44
135875,CNN/SSRS,2.8,Live Phone,WISCONSIN,10,2020,920,51,44
135876,CNN/SSRS,2.8,Live Phone,MICHIGAN,10,2020,907,53,41
135877,CNN/SSRS,2.8,Live Phone,MICHIGAN,10,2020,953,54,40
135881,CNN/SSRS,2.8,Live Phone,ARIZONA,10,2020,865,50,46
135882,CNN/SSRS,2.8,Live Phone,ARIZONA,10,2020,892,49,46
135883,CNN/SSRS,2.8,Live Phone,NORTH CAROLINA,10,2020,901,51,45
135884,CNN/SSRS,2.8,Live Phone,NORTH CAROLINA,10,2020,932,50,44
136477,MassINC Polling Group,2.8,Online Panel,MASSACHUSETTS,10,2020,929,62,28
136138,SurveyMonkey,2,Online Panel,DISTRICT OF COLUMBIA,10,2020,483,91,7
136190,SurveyMonkey,2,Online Panel,DISTRICT OF COLUMBIA,10,2020,483,93,6
135841,USC Dornsife,2.4,Probability Panel,NA,10,2020,5244,52.4,42.24
135842,USC Dornsife,2.4,Probability Panel,NA,10,2020,5343,54.31,41.99
135843,USC Dornsife,2.4,Probability Panel,NA,10,2020,5343,53.51,42.44
135898,SurveyMonkey,2,Online Panel,WYOMING,10,2020,378,32,66
135950,SurveyMonkey,2,Online Panel,WYOMING,10,2020,378,33,65
135899,SurveyMonkey,2,Online Panel,WEST VIRGINIA,10,2020,805,32,67
135951,SurveyMonkey,2,Online Panel,WEST VIRGINIA,10,2020,805,32,66
135900,SurveyMonkey,2,Online Panel,WISCONSIN,10,2020,2509,54,43
135952,SurveyMonkey,2,Online Panel,WISCONSIN,10,2020,2509,54,44
135901,SurveyMonkey,2,Online Panel,WASHINGTON,10,2020,3899,62,35
135953,SurveyMonkey,2,Online Panel,WASHINGTON,10,2020,3899,62,36
135902,SurveyMonkey,2,Online Panel,VERMONT,10,2020,734,69,29
135954,SurveyMonkey,2,Online Panel,VERMONT,10,2020,734,70,28
135903,SurveyMonkey,2,Online Panel,VIRGINIA,10,2020,4326,57,40
135955,SurveyMonkey,2,Online Panel,VIRGINIA,10,2020,4326,56,42
135904,SurveyMonkey,2,Online Panel,UTAH,10,2020,1511,43,54
135956,SurveyMonkey,2,Online Panel,UTAH,10,2020,1511,43,55
135906,SurveyMonkey,2,Online Panel,TENNESSEE,10,2020,3049,45,53
135958,SurveyMonkey,2,Online Panel,TENNESSEE,10,2020,3049,43,56
135907,SurveyMonkey,2,Online Panel,SOUTH DAKOTA,10,2020,594,38,60
135959,SurveyMonkey,2,Online Panel,SOUTH DAKOTA,10,2020,594,37,61
135908,SurveyMonkey,2,Online Panel,SOUTH CAROLINA,10,2020,2443,45,52
135960,SurveyMonkey,2,Online Panel,SOUTH CAROLINA,10,2020,2443,44,54
135909,SurveyMonkey,2,Online Panel,RHODE ISLAND,10,2020,547,63,34
135961,SurveyMonkey,2,Online Panel,RHODE ISLAND,10,2020,547,63,35
135910,SurveyMonkey,2,Online Panel,PENNSYLVANIA,10,2020,5663,52,45
135962,SurveyMonkey,2,Online Panel,PENNSYLVANIA,10,2020,5663,52,46
135911,SurveyMonkey,2,Online Panel,OREGON,10,2020,3468,59,39
135963,SurveyMonkey,2,Online Panel,OREGON,10,2020,3468,60,39
135912,SurveyMonkey,2,Online Panel,OKLAHOMA,10,2020,1865,37,62
135964,SurveyMonkey,2,Online Panel,OKLAHOMA,10,2020,1865,36,63
135913,SurveyMonkey,2,Online Panel,OHIO,10,2020,5321,48,50
135965,SurveyMonkey,2,Online Panel,OHIO,10,2020,5321,48,50
135914,SurveyMonkey,2,Online Panel,NEW YORK,10,2020,5769,62,34
135966,SurveyMonkey,2,Online Panel,NEW YORK,10,2020,5769,63,35
135915,SurveyMonkey,2,Online Panel,NEVADA,10,2020,2047,51,47
135967,SurveyMonkey,2,Online Panel,NEVADA,10,2020,2047,50,48
135916,SurveyMonkey,2,Online Panel,NEW MEXICO,10,2020,1483,55,43
135968,SurveyMonkey,2,Online Panel,NEW MEXICO,10,2020,1483,55,43
135917,SurveyMonkey,2,Online Panel,NEW JERSEY,10,2020,3688,60,37
135969,SurveyMonkey,2,Online Panel,NEW JERSEY,10,2020,3688,60,38
135918,SurveyMonkey,2,Online Panel,NEW HAMPSHIRE,10,2020,973,53,46
135970,SurveyMonkey,2,Online Panel,NEW HAMPSHIRE,10,2020,973,52,47
135919,SurveyMonkey,2,Online Panel,NEBRASKA,10,2020,1722,43,55
135971,SurveyMonkey,2,Online Panel,NEBRASKA,10,2020,1722,42,56
135920,SurveyMonkey,2,Online Panel,NORTH DAKOTA,10,2020,398,40,59
135972,SurveyMonkey,2,Online Panel,NORTH DAKOTA,10,2020,398,38,60
135921,SurveyMonkey,2,Online Panel,NORTH CAROLINA,10,2020,5280,53,45
135973,SurveyMonkey,2,Online Panel,NORTH CAROLINA,10,2020,5280,52,47
135922,SurveyMonkey,2,Online Panel,MONTANA,10,2020,999,46,51
135974,SurveyMonkey,2,Online Panel,MONTANA,10,2020,999,46,52
135923,SurveyMonkey,2,Online Panel,MISSISSIPPI,10,2020,1346,42,56
135975,SurveyMonkey,2,Online Panel,MISSISSIPPI,10,2020,1346,37,62
135924,SurveyMonkey,2,Online Panel,MISSOURI,10,2020,2835,43,54
135976,SurveyMonkey,2,Online Panel,MISSOURI,10,2020,2835,43,55
135925,SurveyMonkey,2,Online Panel,MINNESOTA,10,2020,2919,55,43
135977,SurveyMonkey,2,Online Panel,MINNESOTA,10,2020,2919,55,42
135926,SurveyMonkey,2,Online Panel,MICHIGAN,10,2020,4216,53,44
135978,SurveyMonkey,2,Online Panel,MICHIGAN,10,2020,4216,52,46
135927,SurveyMonkey,2,Online Panel,MAINE,10,2020,1248,56,42
135979,SurveyMonkey,2,Online Panel,MAINE,10,2020,1248,55,43
135928,SurveyMonkey,2,Online Panel,MARYLAND,10,2020,3154,67,30
135980,SurveyMonkey,2,Online Panel,MARYLAND,10,2020,3154,66,31
135929,SurveyMonkey,2,Online Panel,MASSACHUSETTS,10,2020,3432,68,29
135981,SurveyMonkey,2,Online Panel,MASSACHUSETTS,10,2020,3432,68,29
135930,SurveyMonkey,2,Online Panel,LOUISIANA,10,2020,1526,39,58
135982,SurveyMonkey,2,Online Panel,LOUISIANA,10,2020,1526,36,62
135931,SurveyMonkey,2,Online Panel,KENTUCKY,10,2020,1982,41,58
135983,SurveyMonkey,2,Online Panel,KENTUCKY,10,2020,1982,40,59
135932,SurveyMonkey,2,Online Panel,KANSAS,10,2020,2603,44,53
135984,SurveyMonkey,2,Online Panel,KANSAS,10,2020,2603,44,54
135933,SurveyMonkey,2,Online Panel,INDIANA,10,2020,2536,45,53
135985,SurveyMonkey,2,Online Panel,INDIANA,10,2020,2536,44,54
135934,SurveyMonkey,2,Online Panel,ILLINOIS,10,2020,4921,58,39
135986,SurveyMonkey,2,Online Panel,ILLINOIS,10,2020,4921,58,40
135935,SurveyMonkey,2,Online Panel,IDAHO,10,2020,882,39,59
135987,SurveyMonkey,2,Online Panel,IDAHO,10,2020,882,38,60
135936,SurveyMonkey,2,Online Panel,IOWA,10,2020,1490,50,48
135988,SurveyMonkey,2,Online Panel,IOWA,10,2020,1490,49,50
135937,SurveyMonkey,2,Online Panel,HAWAII,10,2020,646,63,33
135989,SurveyMonkey,2,Online Panel,HAWAII,10,2020,646,65,32
135939,SurveyMonkey,2,Online Panel,FLORIDA,10,2020,7604,49,48
135991,SurveyMonkey,2,Online Panel,FLORIDA,10,2020,7604,48,50
135940,SurveyMonkey,2,Online Panel,DELAWARE,10,2020,668,61,37
135992,SurveyMonkey,2,Online Panel,DELAWARE,10,2020,668,60,39
135941,SurveyMonkey,2,Online Panel,DISTRICT OF COLUMBIA,10,2020,501,91,7
135993,SurveyMonkey,2,Online Panel,DISTRICT OF COLUMBIA,10,2020,501,93,6
135942,SurveyMonkey,2,Online Panel,CONNECTICUT,10,2020,1907,62,37
135994,SurveyMonkey,2,Online Panel,CONNECTICUT,10,2020,1907,61,38
135943,SurveyMonkey,2,Online Panel,COLORADO,10,2020,2896,57,41
135995,SurveyMonkey,2,Online Panel,COLORADO,10,2020,2896,56,43
135944,SurveyMonkey,2,Online Panel,CALIFORNIA,10,2020,10929,62,36
135996,SurveyMonkey,2,Online Panel,CALIFORNIA,10,2020,10929,62,36
135945,SurveyMonkey,2,Online Panel,ARIZONA,10,2020,3824,53,45
135997,SurveyMonkey,2,Online Panel,ARIZONA,10,2020,3824,52,46
135946,SurveyMonkey,2,Online Panel,ARKANSAS,10,2020,1246,41,58
135998,SurveyMonkey,2,Online Panel,ARKANSAS,10,2020,1246,38,60
135947,SurveyMonkey,2,Online Panel,ALABAMA,10,2020,1752,41,56
135999,SurveyMonkey,2,Online Panel,ALABAMA,10,2020,1752,38,60
135948,SurveyMonkey,2,Online Panel,ALASKA,10,2020,638,45,53
136000,SurveyMonkey,2,Online Panel,ALASKA,10,2020,638,45,53
135905,SurveyMonkey,2,Online Panel,TEXAS,10,2020,8616,50,48
135957,SurveyMonkey,2,Online Panel,TEXAS,10,2020,8616,47,51
135938,SurveyMonkey,2,Online Panel,GEORGIA,10,2020,3736,52,45
135990,SurveyMonkey,2,Online Panel,GEORGIA,10,2020,3736,50,48
136046,Mitchell,2.4,IVR/Text,MICHIGAN,10,2020,817,52.1,45
135691,Rasmussen,2.1,IVR/Online Panel,NORTH CAROLINA,10,2020,800,47,48
135692,PPP,1.4,IVR/Text,FLORIDA,10,2020,941,52,45
135693,PPP,1.4,IVR/Text,PENNSYLVANIA,10,2020,1012,52,45
135725,Trafalgar Group,0.7,IVR/Live Phone/Text/Online Panel/Email,NEVADA,10,2020,1024,49.4,47.1
135844,AtlasIntel,2.7,Online Panel,FLORIDA,10,2020,786,48.6,48.5
135857,Remington,2.6,IVR/Live Phone,MISSOURI,10,2020,1010,45,50
135860,PPP,1.4,IVR/Text,TEXAS,10,2020,775,50,48
136068,Data for Progress,2.6,Online Panel,NA,10,2020,1403,54,44
135481,Rasmussen,2.1,IVR/Online Panel,ARIZONA,10,2020,800,45,49
135687,Rasmussen,2.1,IVR/Online Panel,NA,10,2020,1500,49,46
135717,RMG Research,2.3,IVR/Text-to-Web/Online Ad,MICHIGAN,10,2020,800,51,44
135729,Beacon/Shaw,2.8,Live Phone,NA,10,2020,1246,52,44
135846,Beacon/Shaw,2.8,Live Phone,NA,10,2020,1318,51,44
135732,SurveyMonkey,2,Online Panel,NA,10,2020,42858,52,45
135784,SurveyMonkey,2,Online Panel,NA,10,2020,42858,52,46
135864,Gravis Marketing (2020 and earlier),2,IVR/Online Panel,NA,10,2020,1281,50,44
136048,Trafalgar Group,0.7,IVR/Live Phone/Text/Online Panel/Email,NORTH CAROLINA,10,2020,1082,47,49
136247,Morning Consult,1.9,Online Panel,NA,10,2020,12000,52,43
135521,HarrisX,1.5,Online Panel,FLORIDA,10,2020,1148,50,47
135522,HarrisX,1.5,Online Panel,NORTH CAROLINA,10,2020,903,49,48
135523,HarrisX,1.5,Online Panel,PENNSYLVANIA,10,2020,901,51,46
135669,Opinium,1.2,Online Panel,NA,10,2020,1252,55,41
135670,Opinium,1.2,Online Panel,NA,10,2020,1451,53,41
135894,Selzer,2.8,Live Phone,IOWA,10,2020,814,41,48
136506,Redfield & Wilton Strategies,1.8,Online Panel,ARIZONA,10,2020,889,50,46
136508,Redfield & Wilton Strategies,1.8,Online Panel,MICHIGAN,10,2020,1212,54,41
136509,Redfield & Wilton Strategies,1.8,Online Panel,NORTH CAROLINA,10,2020,1489,49,47
136510,Redfield & Wilton Strategies,1.8,Online Panel,PENNSYLVANIA,10,2020,2125,50,45
136511,Redfield & Wilton Strategies,1.8,Online Panel,WISCONSIN,10,2020,800,53,41
135680,TIPP,1.8,Live Phone/Online Panel,NA,10,2020,959,50.5,44.9
135681,TIPP,1.8,Live Phone/Online Panel,NA,10,2020,959,50.9,44.3
136003,ABC/Washington Post,3,Live Phone,FLORIDA,10,2020,915,47,49
136004,ABC/Washington Post,3,Live Phone,FLORIDA,10,2020,824,48,50
136005,ABC/Washington Post,3,Live Phone,PENNSYLVANIA,10,2020,908,49,45
136006,ABC/Washington Post,3,Live Phone,PENNSYLVANIA,10,2020,810,51,44
136015,Research & Polling,2.1,Live Phone,NEW MEXICO,10,2020,1180,54,42
135855,Roanoke College,2.6,Live Phone,VIRGINIA,10,2020,802,53,42
135663,USC Dornsife,2.4,Probability Panel,NA,10,2020,5237,52.53,42.44
135664,USC Dornsife,2.4,Probability Panel,NA,10,2020,5330,54.25,42.18
135665,USC Dornsife,2.4,Probability Panel,NA,10,2020,5330,53.52,42.49
135733,SurveyMonkey,2,Online Panel,WYOMING,10,2020,394,32,66
135785,SurveyMonkey,2,Online Panel,WYOMING,10,2020,394,33,66
135734,SurveyMonkey,2,Online Panel,WEST VIRGINIA,10,2020,791,32,67
