question_id,pollster,numeric_grade,methodology,state,start_date,end_date,sample_size,population,internal,partisan,office_type,answer,pct
136646,SurveyMonkey,2,Online Panel,Maine,10/20/20,11/2/20,1274,rv,NA,NA,U.S. President,Trump,40
136698,SurveyMonkey,2,Online Panel,Maine,10/20/20,11/2/20,1274,lv,NA,NA,U.S. President,Biden,56
136698,SurveyMonkey,2,Online Panel,Maine,10/20/20,11/2/20,1274,lv,NA,NA,U.S. President,Trump,42
136647,SurveyMonkey,2,Online Panel,Maryland,10/20/20,11/2/20,3216,rv,NA,NA,U.S. President,Biden,67
136647,SurveyMonkey,2,Online Panel,Maryland,10/20/20,11/2/20,3216,rv,NA,NA,U.S. President,Trump,30
136699,SurveyMonkey,2,Online Panel,Maryland,10/20/20,11/2/20,3216,lv,NA,NA,U.S. President,Biden,66
136699,SurveyMonkey,2,Online Panel,Maryland,10/20/20,11/2/20,3216,lv,NA,NA,U.S. President,Trump,31
136648,SurveyMonkey,2,Online Panel,Massachusetts,10/20/20,11/2/20,3653,rv,NA,NA,U.S. President,Biden,68
136648,SurveyMonkey,2,Online Panel,Massachusetts,10/20/20,11/2/20,3653,rv,NA,NA,U.S. President,Trump,29
136700,SurveyMonkey,2,Online Panel,Massachusetts,10/20/20,11/2/20,3653,lv,NA,NA,U.S. President,Biden,69
136700,SurveyMonkey,2,Online Panel,Massachusetts,10/20/20,11/2/20,3653,lv,NA,NA,U.S. President,Trump,29
136649,SurveyMonkey,2,Online Panel,Louisiana,10/20/20,11/2/20,1556,rv,NA,NA,U.S. President,Biden,39
136649,SurveyMonkey,2,Online Panel,Louisiana,10/20/20,11/2/20,1556,rv,NA,NA,U.S. President,Trump,57
136701,SurveyMonkey,2,Online Panel,Louisiana,10/20/20,11/2/20,1556,lv,NA,NA,U.S. President,Biden,36
136701,SurveyMonkey,2,Online Panel,Louisiana,10/20/20,11/2/20,1556,lv,NA,NA,U.S. President,Trump,62
136650,SurveyMonkey,2,Online Panel,Kentucky,10/20/20,11/2/20,2009,rv,NA,NA,U.S. President,Biden,40
136650,SurveyMonkey,2,Online Panel,Kentucky,10/20/20,11/2/20,2009,rv,NA,NA,U.S. President,Trump,58
136702,SurveyMonkey,2,Online Panel,Kentucky,10/20/20,11/2/20,2009,lv,NA,NA,U.S. President,Biden,40
136702,SurveyMonkey,2,Online Panel,Kentucky,10/20/20,11/2/20,2009,lv,NA,NA,U.S. President,Trump,59
136651,SurveyMonkey,2,Online Panel,Kansas,10/20/20,11/2/20,2321,rv,NA,NA,U.S. President,Biden,44
136651,SurveyMonkey,2,Online Panel,Kansas,10/20/20,11/2/20,2321,rv,NA,NA,U.S. President,Trump,53
136703,SurveyMonkey,2,Online Panel,Kansas,10/20/20,11/2/20,2321,lv,NA,NA,U.S. President,Biden,44
136703,SurveyMonkey,2,Online Panel,Kansas,10/20/20,11/2/20,2321,lv,NA,NA,U.S. President,Trump,55
136652,SurveyMonkey,2,Online Panel,Indiana,10/20/20,11/2/20,2729,rv,NA,NA,U.S. President,Biden,44
136652,SurveyMonkey,2,Online Panel,Indiana,10/20/20,11/2/20,2729,rv,NA,NA,U.S. President,Trump,53
136704,SurveyMonkey,2,Online Panel,Indiana,10/20/20,11/2/20,2729,lv,NA,NA,U.S. President,Biden,44
136704,SurveyMonkey,2,Online Panel,Indiana,10/20/20,11/2/20,2729,lv,NA,NA,U.S. President,Trump,54
136653,SurveyMonkey,2,Online Panel,Illinois,10/20/20,11/2/20,5643,rv,NA,NA,U.S. President,Biden,58
136653,SurveyMonkey,2,Online Panel,Illinois,10/20/20,11/2/20,5643,rv,NA,NA,U.S. President,Trump,39
136705,SurveyMonkey,2,Online Panel,Illinois,10/20/20,11/2/20,5643,lv,NA,NA,U.S. President,Biden,58
136705,SurveyMonkey,2,Online Panel,Illinois,10/20/20,11/2/20,5643,lv,NA,NA,U.S. President,Trump,40
136654,SurveyMonkey,2,Online Panel,Idaho,10/20/20,11/2/20,909,rv,NA,NA,U.S. President,Biden,41
136654,SurveyMonkey,2,Online Panel,Idaho,10/20/20,11/2/20,909,rv,NA,NA,U.S. President,Trump,57
136706,SurveyMonkey,2,Online Panel,Idaho,10/20/20,11/2/20,909,lv,NA,NA,U.S. President,Biden,40
136706,SurveyMonkey,2,Online Panel,Idaho,10/20/20,11/2/20,909,lv,NA,NA,U.S. President,Trump,58
136655,SurveyMonkey,2,Online Panel,Iowa,10/20/20,11/2/20,1489,rv,NA,NA,U.S. President,Biden,50
136655,SurveyMonkey,2,Online Panel,Iowa,10/20/20,11/2/20,1489,rv,NA,NA,U.S. President,Trump,49
136707,SurveyMonkey,2,Online Panel,Iowa,10/20/20,11/2/20,1489,lv,NA,NA,U.S. President,Biden,48
136707,SurveyMonkey,2,Online Panel,Iowa,10/20/20,11/2/20,1489,lv,NA,NA,U.S. President,Trump,51
136656,SurveyMonkey,2,Online Panel,Hawaii,10/20/20,11/2/20,688,rv,NA,NA,U.S. President,Biden,65
136656,SurveyMonkey,2,Online Panel,Hawaii,10/20/20,11/2/20,688,rv,NA,NA,U.S. President,Trump,31
136708,SurveyMonkey,2,Online Panel,Hawaii,10/20/20,11/2/20,688,lv,NA,NA,U.S. President,Biden,67
136708,SurveyMonkey,2,Online Panel,Hawaii,10/20/20,11/2/20,688,lv,NA,NA,U.S. President,Trump,31
136657,SurveyMonkey,2,Online Panel,Georgia,10/20/20,11/2/20,3962,rv,NA,NA,U.S. President,Biden,53
136657,SurveyMonkey,2,Online Panel,Georgia,10/20/20,11/2/20,3962,rv,NA,NA,U.S. President,Trump,45
136709,SurveyMonkey,2,Online Panel,Georgia,10/20/20,11/2/20,3962,lv,NA,NA,U.S. President,Biden,50
136709,SurveyMonkey,2,Online Panel,Georgia,10/20/20,11/2/20,3962,lv,NA,NA,U.S. President,Trump,48
136658,SurveyMonkey,2,Online Panel,Florida,10/20/20,11/2/20,8792,rv,NA,NA,U.S. President,Biden,50
136658,SurveyMonkey,2,Online Panel,Florida,10/20/20,11/2/20,8792,rv,NA,NA,U.S. President,Trump,48
136710,SurveyMonkey,2,Online Panel,Florida,10/20/20,11/2/20,8792,lv,NA,NA,U.S. President,Biden,49
136710,SurveyMonkey,2,Online Panel,Florida,10/20/20,11/2/20,8792,lv,NA,NA,U.S. President,Trump,49
136659,SurveyMonkey,2,Online Panel,Delaware,10/20/20,11/2/20,656,rv,NA,NA,U.S. President,Biden,61
136659,SurveyMonkey,2,Online Panel,Delaware,10/20/20,11/2/20,656,rv,NA,NA,U.S. President,Trump,37
136711,SurveyMonkey,2,Online Panel,Delaware,10/20/20,11/2/20,656,lv,NA,NA,U.S. President,Biden,60
136711,SurveyMonkey,2,Online Panel,Delaware,10/20/20,11/2/20,656,lv,NA,NA,U.S. President,Trump,38
136660,SurveyMonkey,2,Online Panel,District of Columbia,10/20/20,11/2/20,495,rv,NA,NA,U.S. President,Biden,92
136660,SurveyMonkey,2,Online Panel,District of Columbia,10/20/20,11/2/20,495,rv,NA,NA,U.S. President,Trump,6
136712,SurveyMonkey,2,Online Panel,District of Columbia,10/20/20,11/2/20,495,lv,NA,NA,U.S. President,Biden,94
136712,SurveyMonkey,2,Online Panel,District of Columbia,10/20/20,11/2/20,495,lv,NA,NA,U.S. President,Trump,5
136661,SurveyMonkey,2,Online Panel,Connecticut,10/20/20,11/2/20,2031,rv,NA,NA,U.S. President,Biden,61
136661,SurveyMonkey,2,Online Panel,Connecticut,10/20/20,11/2/20,2031,rv,NA,NA,U.S. President,Trump,38
136713,SurveyMonkey,2,Online Panel,Connecticut,10/20/20,11/2/20,2031,lv,NA,NA,U.S. President,Biden,60
136713,SurveyMonkey,2,Online Panel,Connecticut,10/20/20,11/2/20,2031,lv,NA,NA,U.S. President,Trump,38
136662,SurveyMonkey,2,Online Panel,Colorado,10/20/20,11/2/20,2991,rv,NA,NA,U.S. President,Biden,57
136662,SurveyMonkey,2,Online Panel,Colorado,10/20/20,11/2/20,2991,rv,NA,NA,U.S. President,Trump,41
136714,SurveyMonkey,2,Online Panel,Colorado,10/20/20,11/2/20,2991,lv,NA,NA,U.S. President,Biden,55
136714,SurveyMonkey,2,Online Panel,Colorado,10/20/20,11/2/20,2991,lv,NA,NA,U.S. President,Trump,44
136663,SurveyMonkey,2,Online Panel,California,10/20/20,11/2/20,12370,rv,NA,NA,U.S. President,Biden,62
136663,SurveyMonkey,2,Online Panel,California,10/20/20,11/2/20,12370,rv,NA,NA,U.S. President,Trump,35
136715,SurveyMonkey,2,Online Panel,California,10/20/20,11/2/20,12370,lv,NA,NA,U.S. President,Biden,62
136715,SurveyMonkey,2,Online Panel,California,10/20/20,11/2/20,12370,lv,NA,NA,U.S. President,Trump,36
136664,SurveyMonkey,2,Online Panel,Arizona,10/20/20,11/2/20,4278,rv,NA,NA,U.S. President,Biden,53
136664,SurveyMonkey,2,Online Panel,Arizona,10/20/20,11/2/20,4278,rv,NA,NA,U.S. President,Trump,45
136716,SurveyMonkey,2,Online Panel,Arizona,10/20/20,11/2/20,4278,lv,NA,NA,U.S. President,Biden,52
136716,SurveyMonkey,2,Online Panel,Arizona,10/20/20,11/2/20,4278,lv,NA,NA,U.S. President,Trump,46
136665,SurveyMonkey,2,Online Panel,Arkansas,10/20/20,11/2/20,1309,rv,NA,NA,U.S. President,Biden,40
136665,SurveyMonkey,2,Online Panel,Arkansas,10/20/20,11/2/20,1309,rv,NA,NA,U.S. President,Trump,58
136717,SurveyMonkey,2,Online Panel,Arkansas,10/20/20,11/2/20,1309,lv,NA,NA,U.S. President,Biden,38
136717,SurveyMonkey,2,Online Panel,Arkansas,10/20/20,11/2/20,1309,lv,NA,NA,U.S. President,Trump,61
136666,SurveyMonkey,2,Online Panel,Alabama,10/20/20,11/2/20,1808,rv,NA,NA,U.S. President,Biden,39
136666,SurveyMonkey,2,Online Panel,Alabama,10/20/20,11/2/20,1808,rv,NA,NA,U.S. President,Trump,58
136718,SurveyMonkey,2,Online Panel,Alabama,10/20/20,11/2/20,1808,lv,NA,NA,U.S. President,Biden,36
136718,SurveyMonkey,2,Online Panel,Alabama,10/20/20,11/2/20,1808,lv,NA,NA,U.S. President,Trump,62
136667,SurveyMonkey,2,Online Panel,Alaska,10/20/20,11/2/20,634,rv,NA,NA,U.S. President,Biden,45
136667,SurveyMonkey,2,Online Panel,Alaska,10/20/20,11/2/20,634,rv,NA,NA,U.S. President,Trump,54
136719,SurveyMonkey,2,Online Panel,Alaska,10/20/20,11/2/20,634,lv,NA,NA,U.S. President,Biden,45
136719,SurveyMonkey,2,Online Panel,Alaska,10/20/20,11/2/20,634,lv,NA,NA,U.S. President,Trump,54
136208,InsiderAdvantage,2,IVR/Live Phone,Georgia,11/1/20,11/1/20,500,lv,NA,NA,U.S. President,Biden,46.1
136208,InsiderAdvantage,2,IVR/Live Phone,Georgia,11/1/20,11/1/20,500,lv,NA,NA,U.S. President,Trump,48.1
136208,InsiderAdvantage,2,IVR/Live Phone,Georgia,11/1/20,11/1/20,500,lv,NA,NA,U.S. President,Jorgensen,3.9
136323,John Zogby Strategies/EMI Research Solutions,1.8,Online Panel,NA,11/1/20,11/1/20,1008,lv,NA,NA,U.S. President,Biden,47.8
136323,John Zogby Strategies/EMI Research Solutions,1.8,Online Panel,NA,11/1/20,11/1/20,1008,lv,NA,NA,U.S. President,Trump,42.4
136323,John Zogby Strategies/EMI Research Solutions,1.8,Online Panel,NA,11/1/20,11/1/20,1008,lv,NA,NA,U.S. President,Jorgensen,4.1
136323,John Zogby Strategies/EMI Research Solutions,1.8,Online Panel,NA,11/1/20,11/1/20,1008,lv,NA,NA,U.S. President,Hawkins,2
136357,John Zogby Strategies/EMI Research Solutions,1.8,Online Panel,NA,11/1/20,11/1/20,1008,lv,NA,NA,U.S. President,Biden,51.5
136357,John Zogby Strategies/EMI Research Solutions,1.8,Online Panel,NA,11/1/20,11/1/20,1008,lv,NA,NA,U.S. President,Trump,45.1
136358,Landmark Communications,2.1,IVR/Live Phone,Georgia,11/1/20,11/1/20,500,lv,NA,NA,U.S. President,Biden,46
136358,Landmark Communications,2.1,IVR/Live Phone,Georgia,11/1/20,11/1/20,500,lv,NA,NA,U.S. President,Trump,50.1
136358,Landmark Communications,2.1,IVR/Live Phone,Georgia,11/1/20,11/1/20,500,lv,NA,NA,U.S. President,Jorgensen,2.7
136572,Swayable,NA,Online Ad,NA,11/1/20,11/1/20,5174,lv,NA,NA,U.S. President,Biden,51.8
136572,Swayable,NA,Online Ad,NA,11/1/20,11/1/20,5174,lv,NA,NA,U.S. President,Trump,46.1
136572,Swayable,NA,Online Ad,NA,11/1/20,11/1/20,5174,lv,NA,NA,U.S. President,Jorgensen,1.7
136572,Swayable,NA,Online Ad,NA,11/1/20,11/1/20,5174,lv,NA,NA,U.S. President,Hawkins,0.4
136287,Research Co.,2.4,Online Panel,Illinois,10/31/20,11/1/20,450,lv,NA,NA,U.S. President,Biden,55
136287,Research Co.,2.4,Online Panel,Illinois,10/31/20,11/1/20,450,lv,NA,NA,U.S. President,Trump,38
136288,Research Co.,2.4,Online Panel,Michigan,10/31/20,11/1/20,450,lv,NA,NA,U.S. President,Biden,50
136288,Research Co.,2.4,Online Panel,Michigan,10/31/20,11/1/20,450,lv,NA,NA,U.S. President,Trump,43
136289,Research Co.,2.4,Online Panel,Minnesota,10/31/20,11/1/20,450,lv,NA,NA,U.S. President,Biden,52
136289,Research Co.,2.4,Online Panel,Minnesota,10/31/20,11/1/20,450,lv,NA,NA,U.S. President,Trump,43
136290,Research Co.,2.4,Online Panel,New Jersey,10/31/20,11/1/20,450,lv,NA,NA,U.S. President,Biden,56
136290,Research Co.,2.4,Online Panel,New Jersey,10/31/20,11/1/20,450,lv,NA,NA,U.S. President,Trump,38
136291,Research Co.,2.4,Online Panel,New York,10/31/20,11/1/20,450,lv,NA,NA,U.S. President,Biden,61
136291,Research Co.,2.4,Online Panel,New York,10/31/20,11/1/20,450,lv,NA,NA,U.S. President,Trump,33
136292,Research Co.,2.4,Online Panel,Ohio,10/31/20,11/1/20,450,lv,NA,NA,U.S. President,Biden,47
136292,Research Co.,2.4,Online Panel,Ohio,10/31/20,11/1/20,450,lv,NA,NA,U.S. President,Trump,47
136293,Research Co.,2.4,Online Panel,Pennsylvania,10/31/20,11/1/20,450,lv,NA,NA,U.S. President,Biden,50
136293,Research Co.,2.4,Online Panel,Pennsylvania,10/31/20,11/1/20,450,lv,NA,NA,U.S. President,Trump,44
136294,Research Co.,2.4,Online Panel,Wisconsin,10/31/20,11/1/20,450,lv,NA,NA,U.S. President,Biden,50
136294,Research Co.,2.4,Online Panel,Wisconsin,10/31/20,11/1/20,450,lv,NA,NA,U.S. President,Trump,42
136312,Rasmussen,2.1,IVR/Online Panel,Pennsylvania,10/31/20,11/1/20,800,lv,NA,NA,U.S. President,Biden,50
136312,Rasmussen,2.1,IVR/Online Panel,Pennsylvania,10/31/20,11/1/20,800,lv,NA,NA,U.S. President,Trump,47
136318,Rasmussen,2.1,IVR/Online Panel,Ohio,10/31/20,11/1/20,800,lv,NA,NA,U.S. President,Biden,45
136318,Rasmussen,2.1,IVR/Online Panel,Ohio,10/31/20,11/1/20,800,lv,NA,NA,U.S. President,Trump,49
136279,YouGov,3,Online Panel,NA,10/30/20,11/1/20,1360,lv,NA,NA,U.S. President,Biden,53
136279,YouGov,3,Online Panel,NA,10/30/20,11/1/20,1360,lv,NA,NA,U.S. President,Trump,43
136317,YouGov,3,Online Panel,NA,10/30/20,11/1/20,1501,rv,NA,NA,U.S. President,Biden,49
136317,YouGov,3,Online Panel,NA,10/30/20,11/1/20,1501,rv,NA,NA,U.S. President,Trump,41
136308,aytm.com,NA,Online Panel,Florida,10/30/20,11/1/20,517,lv,NA,NA,U.S. President,Biden,45
136308,aytm.com,NA,Online Panel,Florida,10/30/20,11/1/20,517,lv,NA,NA,U.S. President,Trump,43
136309,aytm.com,NA,Online Panel,Pennsylvania,10/30/20,11/1/20,340,lv,NA,NA,U.S. President,Biden,51
136309,aytm.com,NA,Online Panel,Pennsylvania,10/30/20,11/1/20,340,lv,NA,NA,U.S. President,Trump,49
136310,aytm.com,NA,Online Panel,Georgia,10/30/20,11/1/20,380,lv,NA,NA,U.S. President,Biden,52
136310,aytm.com,NA,Online Panel,Georgia,10/30/20,11/1/20,380,lv,NA,NA,U.S. President,Trump,48
136319,Redfield & Wilton Strategies,1.8,Online Panel,NA,10/30/20,11/1/20,8765,lv,NA,NA,U.S. President,Biden,53
136319,Redfield & Wilton Strategies,1.8,Online Panel,NA,10/30/20,11/1/20,8765,lv,NA,NA,U.S. President,Trump,41
136319,Redfield & Wilton Strategies,1.8,Online Panel,NA,10/30/20,11/1/20,8765,lv,NA,NA,U.S. President,Jorgensen,1
136319,Redfield & Wilton Strategies,1.8,Online Panel,NA,10/30/20,11/1/20,8765,lv,NA,NA,U.S. President,Hawkins,1
136363,SurveyMonkey,2,Online Panel,NA,10/30/20,11/1/20,24930,rv,NA,NA,U.S. President,Biden,52
136363,SurveyMonkey,2,Online Panel,NA,10/30/20,11/1/20,24930,rv,NA,NA,U.S. President,Trump,45
136415,SurveyMonkey,2,Online Panel,NA,10/30/20,11/1/20,24930,lv,NA,NA,U.S. President,Biden,52
136415,SurveyMonkey,2,Online Panel,NA,10/30/20,11/1/20,24930,lv,NA,NA,U.S. President,Trump,47
136044,Susquehanna,2.3,Live Phone,Florida,10/29/20,11/1/20,400,lv,NA,NA,U.S. President,Biden,46
136044,Susquehanna,2.3,Live Phone,Florida,10/29/20,11/1/20,400,lv,NA,NA,U.S. President,Trump,47
136044,Susquehanna,2.3,Live Phone,Florida,10/29/20,11/1/20,400,lv,NA,NA,U.S. President,Jorgensen,2
136205,Civiqs,2.4,Online Panel,Wisconsin,10/29/20,11/1/20,789,lv,NA,DEM,U.S. President,Biden,51
136205,Civiqs,2.4,Online Panel,Wisconsin,10/29/20,11/1/20,789,lv,NA,DEM,U.S. President,Trump,47
136206,Civiqs,2.4,Online Panel/Online Ad,Iowa,10/29/20,11/1/20,853,lv,NA,DEM,U.S. President,Biden,49
136206,Civiqs,2.4,Online Panel/Online Ad,Iowa,10/29/20,11/1/20,853,lv,NA,DEM,U.S. President,Trump,48
136207,Civiqs,2.4,Online Panel/Online Ad,Ohio,10/29/20,11/1/20,1136,lv,NA,DEM,U.S. President,Biden,48
136207,Civiqs,2.4,Online Panel/Online Ad,Ohio,10/29/20,11/1/20,1136,lv,NA,DEM,U.S. President,Trump,49
136210,Keating Research/OnSight Public Affairs/Melanson,NA,Online Panel,Colorado,10/29/20,11/1/20,502,lv,NA,NA,U.S. President,Biden,53
136210,Keating Research/OnSight Public Affairs/Melanson,NA,Online Panel,Colorado,10/29/20,11/1/20,502,lv,NA,NA,U.S. President,Trump,41
136215,Leger,2,Online Panel,NA,10/29/20,11/1/20,827,lv,NA,NA,U.S. President,Biden,50
136215,Leger,2,Online Panel,NA,10/29/20,11/1/20,827,lv,NA,NA,U.S. President,Trump,42
136215,Leger,2,Online Panel,NA,10/29/20,11/1/20,827,lv,NA,NA,U.S. President,Jorgensen,2
136215,Leger,2,Online Panel,NA,10/29/20,11/1/20,827,lv,NA,NA,U.S. President,Hawkins,1
136215,Leger,2,Online Panel,NA,10/29/20,11/1/20,827,lv,NA,NA,U.S. President,West,1
136320,Qriously,NA,Online Ad,NA,10/29/20,11/1/20,3505,lv,NA,NA,U.S. President,Biden,52
136320,Qriously,NA,Online Ad,NA,10/29/20,11/1/20,3505,lv,NA,NA,U.S. President,Trump,41
136320,Qriously,NA,Online Ad,NA,10/29/20,11/1/20,3505,lv,NA,NA,U.S. President,Jorgensen,2
136320,Qriously,NA,Online Ad,NA,10/29/20,11/1/20,3505,lv,NA,NA,U.S. President,Hawkins,1
136324,Marist,2.9,Live Phone,Arizona,10/29/20,11/1/20,717,lv,NA,NA,U.S. President,Biden,48
136324,Marist,2.9,Live Phone,Arizona,10/29/20,11/1/20,717,lv,NA,NA,U.S. President,Trump,48
136325,Marist,2.9,Live Phone,Arizona,10/29/20,11/1/20,988,rv,NA,NA,U.S. President,Biden,48
136325,Marist,2.9,Live Phone,Arizona,10/29/20,11/1/20,988,rv,NA,NA,U.S. President,Trump,47
136326,Marist,2.9,Live Phone,Pennsylvania,10/29/20,11/1/20,772,lv,NA,NA,U.S. President,Biden,51
136326,Marist,2.9,Live Phone,Pennsylvania,10/29/20,11/1/20,772,lv,NA,NA,U.S. President,Trump,46
136329,Marist,2.9,Live Phone,Pennsylvania,10/29/20,11/1/20,1020,rv,NA,NA,U.S. President,Biden,50
136329,Marist,2.9,Live Phone,Pennsylvania,10/29/20,11/1/20,1020,rv,NA,NA,U.S. President,Trump,46
136496,Change Research,1.4,Text-to-Web/Online Ad,NA,10/29/20,11/1/20,1880,lv,FALSE,NA,U.S. President,Biden,52
136496,Change Research,1.4,Text-to-Web/Online Ad,NA,10/29/20,11/1/20,1880,lv,FALSE,NA,U.S. President,Trump,42
136496,Change Research,1.4,Text-to-Web/Online Ad,NA,10/29/20,11/1/20,1880,lv,FALSE,NA,U.S. President,Jorgensen,2
136496,Change Research,1.4,Text-to-Web/Online Ad,NA,10/29/20,11/1/20,1880,lv,FALSE,NA,U.S. President,Hawkins,1
136497,Change Research,1.4,Text-to-Web/Online Ad,Arizona,10/29/20,11/1/20,409,lv,FALSE,NA,U.S. President,Biden,50
136497,Change Research,1.4,Text-to-Web/Online Ad,Arizona,10/29/20,11/1/20,409,lv,FALSE,NA,U.S. President,Trump,47
136497,Change Research,1.4,Text-to-Web/Online Ad,Arizona,10/29/20,11/1/20,409,lv,FALSE,NA,U.S. President,Hawkins,0
136497,Change Research,1.4,Text-to-Web/Online Ad,Arizona,10/29/20,11/1/20,409,lv,FALSE,NA,U.S. President,Jorgensen,2
136498,Change Research,1.4,Text-to-Web/Online Ad,Florida,10/29/20,11/1/20,806,lv,FALSE,NA,U.S. President,Biden,51
136498,Change Research,1.4,Text-to-Web/Online Ad,Florida,10/29/20,11/1/20,806,lv,FALSE,NA,U.S. President,Trump,48
136498,Change Research,1.4,Text-to-Web/Online Ad,Florida,10/29/20,11/1/20,806,lv,FALSE,NA,U.S. President,Hawkins,0
136498,Change Research,1.4,Text-to-Web/Online Ad,Florida,10/29/20,11/1/20,806,lv,FALSE,NA,U.S. President,Jorgensen,0
136499,Change Research,1.4,Text-to-Web/Online Ad,Michigan,10/29/20,11/1/20,383,lv,FALSE,NA,U.S. President,Biden,51
136499,Change Research,1.4,Text-to-Web/Online Ad,Michigan,10/29/20,11/1/20,383,lv,FALSE,NA,U.S. President,Trump,44
136499,Change Research,1.4,Text-to-Web/Online Ad,Michigan,10/29/20,11/1/20,383,lv,FALSE,NA,U.S. President,Hawkins,1
136499,Change Research,1.4,Text-to-Web/Online Ad,Michigan,10/29/20,11/1/20,383,lv,FALSE,NA,U.S. President,Jorgensen,3
136500,Change Research,1.4,Online Panel,North Carolina,10/29/20,11/1/20,473,lv,FALSE,NA,U.S. President,Biden,49
136500,Change Research,1.4,Online Panel,North Carolina,10/29/20,11/1/20,473,lv,FALSE,NA,U.S. President,Trump,47
136500,Change Research,1.4,Online Panel,North Carolina,10/29/20,11/1/20,473,lv,FALSE,NA,U.S. President,Hawkins,1
136500,Change Research,1.4,Online Panel,North Carolina,10/29/20,11/1/20,473,lv,FALSE,NA,U.S. President,Jorgensen,2
136501,Change Research,1.4,Text-to-Web/Online Ad,Pennsylvania,10/29/20,11/1/20,699,lv,FALSE,NA,U.S. President,Biden,50
136501,Change Research,1.4,Text-to-Web/Online Ad,Pennsylvania,10/29/20,11/1/20,699,lv,FALSE,NA,U.S. President,Trump,46
136501,Change Research,1.4,Text-to-Web/Online Ad,Pennsylvania,10/29/20,11/1/20,699,lv,FALSE,NA,U.S. President,Hawkins,0
136501,Change Research,1.4,Text-to-Web/Online Ad,Pennsylvania,10/29/20,11/1/20,699,lv,FALSE,NA,U.S. President,Jorgensen,2
136502,Change Research,1.4,Text-to-Web/Online Ad,Wisconsin,10/29/20,11/1/20,553,lv,FALSE,NA,U.S. President,Biden,53
136502,Change Research,1.4,Text-to-Web/Online Ad,Wisconsin,10/29/20,11/1/20,553,lv,FALSE,NA,U.S. President,Trump,45
136502,Change Research,1.4,Text-to-Web/Online Ad,Wisconsin,10/29/20,11/1/20,553,lv,FALSE,NA,U.S. President,Hawkins,0
136502,Change Research,1.4,Text-to-Web/Online Ad,Wisconsin,10/29/20,11/1/20,553,lv,FALSE,NA,U.S. President,Jorgensen,2
136536,Change Research,1.4,Text-to-Web/Online Ad,Iowa,10/29/20,11/1/20,1084,lv,FALSE,NA,U.S. President,Biden,47
136536,Change Research,1.4,Text-to-Web/Online Ad,Iowa,10/29/20,11/1/20,1084,lv,FALSE,NA,U.S. President,Trump,47
136536,Change Research,1.4,Text-to-Web/Online Ad,Iowa,10/29/20,11/1/20,1084,lv,FALSE,NA,U.S. President,Jorgensen,3
136536,Change Research,1.4,Text-to-Web/Online Ad,Iowa,10/29/20,11/1/20,1084,lv,FALSE,NA,U.S. President,Hawkins,0
136264,Monmouth,2.9,Live Phone,Pennsylvania,10/28/20,11/1/20,502,rv,NA,NA,U.S. President,Biden,50
136264,Monmouth,2.9,Live Phone,Pennsylvania,10/28/20,11/1/20,502,rv,NA,NA,U.S. President,Trump,45
136264,Monmouth,2.9,Live Phone,Pennsylvania,10/28/20,11/1/20,502,rv,NA,NA,U.S. President,Jorgensen,1
136265,Monmouth,2.9,Live Phone,Pennsylvania,10/28/20,11/1/20,502,lv,NA,NA,U.S. President,Biden,51
136265,Monmouth,2.9,Live Phone,Pennsylvania,10/28/20,11/1/20,502,lv,NA,NA,U.S. President,Trump,44
136266,Monmouth,2.9,Live Phone,Pennsylvania,10/28/20,11/1/20,502,lv,NA,NA,U.S. President,Biden,50
136266,Monmouth,2.9,Live Phone,Pennsylvania,10/28/20,11/1/20,502,lv,NA,NA,U.S. President,Trump,45
136285,TIPP,1.8,Live Phone/Online Panel,NA,10/28/20,11/1/20,1080,lv,NA,NA,U.S. President,Biden,48.8
136285,TIPP,1.8,Live Phone/Online Panel,NA,10/28/20,11/1/20,1080,lv,NA,NA,U.S. President,Trump,45.6
136285,TIPP,1.8,Live Phone/Online Panel,NA,10/28/20,11/1/20,1080,lv,NA,NA,U.S. President,Jorgensen,2.1
136285,TIPP,1.8,Live Phone/Online Panel,NA,10/28/20,11/1/20,1080,lv,NA,NA,U.S. President,Hawkins,0.9
136286,TIPP,1.8,Live Phone/Online Panel,NA,10/28/20,11/1/20,1080,lv,NA,NA,U.S. President,Biden,49.5
136286,TIPP,1.8,Live Phone/Online Panel,NA,10/28/20,11/1/20,1080,lv,NA,NA,U.S. President,Trump,45.4
136311,Rasmussen,2.1,IVR/Online Panel,NA,10/28/20,11/1/20,1500,lv,NA,NA,U.S. President,Biden,48
136311,Rasmussen,2.1,IVR/Online Panel,NA,10/28/20,11/1/20,1500,lv,NA,NA,U.S. President,Trump,47
136336,David Binder Research,1.7,Live Phone/Text-to-Web,California,10/28/20,11/1/20,800,lv,NA,NA,U.S. President,Biden,62
136336,David Binder Research,1.7,Live Phone/Text-to-Web,California,10/28/20,11/1/20,800,lv,NA,NA,U.S. President,Trump,31
136344,Quinnipiac,2.8,Live Phone,NA,10/28/20,11/1/20,1516,lv,NA,NA,U.S. President,Biden,50
136344,Quinnipiac,2.8,Live Phone,NA,10/28/20,11/1/20,1516,lv,NA,NA,U.S. President,Trump,39
136345,Quinnipiac,2.8,Live Phone,Ohio,10/28/20,11/1/20,1440,lv,NA,NA,U.S. President,Biden,47
